Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
18464_00075,3771,12.5664,9,33,73,41,179.725,172.1,186.6,1.99947,3598.87,22612.4,11306.2,99.9755,168.6,7,0.892926,50.6438,1,56.1094,60.7385,1.09218
18464_00076,4885,12.5664,7,42,89,48,196.95,178.075,195.825,1.99959,4404.52,27674.4,13837.2,99.9744,250.877,10,0.863472,53.8764,1,67.7678,64.3548,1.09937
18464_00079,5184,12.5664,9,48,103,56,180.45,196.075,176.75,1.99961,4821.34,30293.4,15146.7,99.9983,157.83,9,0.888254,49.3204,1,63.6186,55.1511,1.13926
18464_00080,6007,12.5664,8,52,110,59,194.225,195.3,188.25,1.99967,4989.27,31348.5,15674.2,99.9652,148.124,9,0.897714,53.6,1,59.9235,62.1488,1.09663
18464_00081,3894,12.5664,6,48,100,53,183.45,180.2,174.274,1.99949,4412.37,27723.7,13861.9,99.9961,518.85,8,0.872948,37.93,1,67.1598,71.7717,1.11446
18464_00082,5691,12.5664,4,58,118,61,174.725,196.675,162.925,1.99965,4914.07,30876.0,15438.0,99.9985,449.211,13,0.836877,47.2203,1,60.9941,78.6794,1.13043
18464_00085,4015,12.5664,6,40,84,45,193.875,193.6,175.1,1.9995,4202.64,26406.0,13203.0,99.966,422.916,7,0.856369,46.7857,1,78.8807,78.1649,1.08397
18464_00086,4811,12.5664,5,40,83,44,181.225,191.075,194.65,1.99958,3963.8,24905.3,12452.6,99.9965,447.823,12,0.8226,56.9518,1,61.1988,84.5998,1.10971
18464_00088,4755,12.5664,5,54,111,58,194.575,193.9,179.175,1.99958,4514.99,28368.5,14184.3,99.9934,246.735,7,0.882792,41.8288,1,51.8247,64.0991,1.07096
18464_00102,3854,12.5664,7,46,97,52,155.175,195.725,193.125,1.99948,3757.29,23607.8,11803.9,99.9889,192.356,7,0.885992,38.7216,1,68.9313,66.4787,1.0706
18464_00108,2672,12.5664,4,29,60,32,197.05,178.375,153.5,1.99925,2921.6,18357.0,9178.48,99.9426,280.595,6,0.878463,43.5167,1,65.7583,61.1908,1.0909
18464_00112,3056,12.5664,5,36,75,40,186.2,176.6,191.35,1.99935,3140.58,19732.8,9866.42,99.9813,338.128,8,0.892377,39.7333,1,69.0987,74.0201,1.07116
18464_00119,4956,12.5664,8,46,98,53,193.85,187.575,159.85,1.9996,4494.89,28242.2,14121.1,99.9707,157.22,9,0.886371,49.5612,1,62.5323,54.5716,1.10885
18464_00122,4627,12.5664,8,40,86,47,188.125,187.3,172.05,1.99957,4222.22,26529.0,13264.5,99.9676,148.828,7,0.873131,52.7907,1,70.0031,62.4637,1.10626
18464_00124,4059,12.5664,6,35,74,40,160.275,197.625,191.425,1.99951,3424.49,21516.7,10758.4,99.9953,149.249,9,0.918821,53.8378,1,65.3119,45.6497,1.13623
18464_00127,5204,12.5664,8,40,86,47,156.375,183.275,194.1,1.99962,4122.12,25900.1,12950.0,99.9925,181.991,7,0.878281,59.5,1,63.0203,56.4744,1.1291
18464_00128,4025,12.5664,8,37,80,44,154.8,188.95,177.25,1.9995,3660.31,22998.4,11499.2,99.9875,151.125,7,0.88294,49.3,1,60.5478,50.7926,1.09896
18464_00129,4393,12.5664,9,43,93,51,196.275,174.55,185.575,1.99954,4467.34,28069.1,14034.6,99.8923,158.498,6,0.891938,46.2258,1,59.548,56.5021,1.10799
18464_00132,7263,12.5664,8,60,126,67,189.9,196.55,182.8,1.99972,5697.6,35799.1,17899.5,99.9654,198.626,11,0.878478,56.6349,1,78.4472,59.2437,1.11693
18464_00133,8695,12.5664,10,96,200,105,192.025,186.6,195.25,1.99977,7640.88,48009.1,24004.5,99.9891,161.606,11,0.908928,42.47,1,65.7407,58.7152,1.13083
18464_00139,3245,12.5664,7,44,93,50,170.025,193.35,184.425,1.99938,3232.01,20307.3,10153.7,99.9293,161.984,7,0.919174,33.8817,1,71.2145,63.022,1.05661
18464_00141,5955,12.5664,4,57,116,60,191.425,186.95,140.775,1.99966,5191.14,32616.9,16308.4,99.9979,429.823,10,0.830377,50.3276,1,79.1828,76.7047,1.11847
18464_00143,4239,12.5664,7,38,81,44,194.525,193.85,188.175,1.99953,4166.16,26176.8,13088.4,99.9674,240.191,7,0.886942,51.321,1,62.2732,58.2825,1.115
18464_00153,3047,12.5664,7,34,73,40,192.075,191.5,161.275,1.99934,3228.05,20282.4,10141.2,99.9983,196.677,6,0.896064,40.726,1,53.5228,64.0292,1.08004
18464_00155,2898,12.5664,6,33,70,38,151.4,195.875,191.525,1.99931,3326.82,20903.0,10451.5,99.9959,368.077,7,0.866618,40.3857,1,73.1522,67.8697,1.08664
18464_00163,3810,12.5664,6,43,90,48,176.4,196.2,155.5,1.99948,3953.7,24841.8,12420.9,99.9904,288.301,7,0.86266,41.3222,1,54.9927,71.5878,1.08153
18464_00169,4897,12.5664,8,47,100,54,192.175,190.175,177.9,1.99959,4721.01,29662.9,14831.5,99.9821,355.029,8,0.855368,47.96,1,68.1868,69.9497,1.09813
18464_00183,3195,12.5664,5,34,71,38,180.775,175.5,131.85,1.99937,3144.16,19755.3,9877.66,99.9963,150.075,8,0.902901,43.9859,1,72.5578,55.3732,1.1312
18464_00184,4447,12.5664,6,52,108,57,188.1,194.75,174.85,1.99955,4183.96,26288.6,13144.3,99.9979,156.218,8,0.915829,40.1667,1,58.4348,50.5185,1.07362
18464_00191,5046,12.5664,4,48,98,51,169.051,198.7,109.699,1.9996,3869.69,24314.0,12157.0,99.9755,143.621,8,0.887589,50.4796,1,73.4121,63.515,1.1898
18464_00192,2445,12.5664,5,32,67,36,189.125,157.275,189.725,1.99918,2998.2,18838.2,9419.12,99.9964,219.969,6,0.879049,35.4776,1,61.9687,72.2187,1.07664
18464_00193,6035,12.5664,7,69,143,75,186.899,193.775,163.5,1.99967,5547.19,34854.0,17427.0,99.991,220.114,9,0.833055,41.1958,1,74.5437,70.6486,1.13888
18464_00194,6449,12.5664,4,52,106,55,116.976,165.125,183.625,1.99969,4287.57,26939.6,13469.8,99.9293,171.868,11,0.853128,59.8302,1,70.3531,63.8921,1.18236
18464_00196,3639,12.5664,9,38,83,46,195.725,186.8,180.2,1.99945,3740.49,23502.2,11751.1,99.9679,185.701,7,0.879538,42.8313,1,64.04,63.1172,1.09662
18464_00197,3656,12.5664,7,37,79,43,194.45,185.3,195.4,1.99945,3364.77,21141.5,10570.7,99.9843,148.326,6,0.890702,45.2658,1,61.5973,58.9678,1.08185
18464_00198,5179,12.5664,7,44,93,50,189.85,196.7,189.8,1.99961,4456.64,28001.9,14001.0,99.9913,164.148,7,0.861647,54.6774,1,55.889,68.8516,1.08234
18465_00001,4483,12.5664,7,67,139,73,190.8,187.95,185.7,1.99955,5511.81,34631.8,17315.9,99.995,311.811,9,0.889134,31.2446,1,71.5784,76.2299,1.13355
18465_00003,2060,12.5664,6,26,56,31,182.425,195.25,185.825,1.99903,2462.15,15470.1,7735.07,99.9927,341.604,6,0.86898,35.7679,1,65.307,68.8292,1.06607
18465_00005,3881,12.5664,8,52,110,59,192.65,196.075,162.699,1.99948,4424.78,27801.7,13900.8,99.9906,413.399,8,0.866318,34.2727,1,65.0749,77.7107,1.08377
18465_00006,5968,12.5664,6,68,140,73,158.875,198.575,143.1,1.99966,6150.84,38646.9,19323.4,99.9748,402.679,9,0.859263,41.6214,1,59.9488,77.3293,1.19673
18465_00007,3109,12.5664,5,40,83,44,140.75,192.8,134.325,1.99936,3591.34,22565.1,11282.5,99.9987,383.02,9,0.897561,36.4458,1,72.2696,65.2506,1.20935
18465_00008,2579,12.5664,6,44,92,49,145.476,186.2,175.225,1.99922,3823.48,24023.7,12011.8,99.9761,374.977,10,0.916622,27.0217,1,67.4127,64.3052,1.19491
18465_00009,2394,12.5664,6,35,74,40,118.65,193.525,186.325,1.99916,3089.04,19409.0,9704.5,99.9664,267.916,8,0.928769,31.3378,1,68.891,64.4153,1.18156
18465_00011,6590,12.5664,7,66,137,72,152.8,199.275,197.225,1.9997,5411.27,34000.0,17000.0,99.9577,393.034,10,0.888879,47.0949,1,77.9525,85.8498,1.1708
18465_00015,9438,12.5664,9,127,261,135,181.575,189.375,195.751,1.99979,8773.9,55128.1,27564.0,99.9983,468.393,15,0.839166,35.1571,1,78.1981,79.0821,1.20905
18465_00017,6639,12.5664,8,67,140,74,161.475,196.9,188.876,1.9997,5870.47,36885.3,18442.6,99.9991,311.951,9,0.869681,46.4143,1,68.1382,77.8043,1.14599
18465_00018,4510,12.5664,7,37,79,43,180.075,190.85,187.324,1.99956,3723.07,23392.7,11696.4,99.9854,208.364,8,0.882172,56.0759,1,64.9047,74.777,1.06675
18465_00028,4209,12.5664,5,49,101,53,194.3,192.2,175.675,1.99952,4432.62,27851.0,13925.5,99.9679,387.415,8,0.866594,40.6634,1,69.255,80.4593,1.10635
18465_00029,3212,12.5664,6,45,94,50,181.1,194.9,169.125,1.99938,4016.2,25234.5,12617.3,99.9838,526.986,11,0.894031,33.1596,1,78.6268,74.4066,1.0946
18465_00030,3869,12.5664,5,45,93,49,166.05,184.75,186.375,1.99948,4289.45,26951.4,13475.7,99.9893,380.971,10,0.89019,40.5914,1,87.2329,72.3458,1.11812
18465_00031,3622,12.5664,6,47,98,52,117.7,193.4,195.525,1.99945,3920.83,24635.3,12317.7,99.9707,256.776,11,0.885918,35.949,1,71.0227,80.5158,1.12459
18465_00032,1654,12.5664,6,22,48,27,188.2,169.4,157.075,1.99879,2471.32,15527.8,7763.89,99.9134,184.674,6,0.887975,33.4375,1,69.6038,84.7498,1.06597
18465_00033,1451,12.5664,4,20,42,23,142.7,143.925,191.55,1.99862,2031.89,12766.8,6383.38,99.9427,188.318,8,0.885643,33.5238,1,63.1312,80.8594,1.08076
18465_00034,2340,12.5664,5,27,57,31,196.725,190.65,181.375,1.99915,2616.09,16437.4,8218.68,99.9908,165.387,7,0.892386,40.0351,1,60.2487,63.7051,1.06122
18465_00035,3087,12.5664,6,34,72,39,183.4,141.5,198.45,1.99935,3413.3,21446.4,10723.2,99.9852,518.931,7,0.855762,41.8611,1,65.9933,82.1667,1.09805
18465_00036,4792,12.5664,7,56,117,62,167.075,172.925,176.375,1.99958,4987.68,31338.5,15669.3,99.9985,451.749,9,0.871396,39.9487,1,79.567,78.8099,1.14948
18465_00037,4136,12.5664,6,50,104,55,189.175,163.275,193.475,1.99952,4684.16,29431.5,14715.7,99.9988,438.828,10,0.829418,38.7596,1,91.7921,85.3662,1.11175
18465_00039,2697,12.5664,6,29,62,34,186.2,186.4,179.0,1.99926,2704.11,16990.4,8495.22,99.9816,252.458,8,0.879251,42.4839,1,77.0941,70.0775,1.08868
18465_00040,2913,12.5664,5,28,59,32,162.225,153.225,174.925,1.99931,2736.23,17192.2,8596.11,99.9985,225.953,8,0.820129,48.3559,1,47.331,70.8986,1.10443
18465_00041,3998,12.5664,5,44,91,48,190.175,195.775,177.675,1.9995,4002.61,25149.2,12574.6,99.9804,440.928,7,0.882202,42.9231,1,61.7356,73.1759,1.10575
18465_00044,4998,12.5664,6,51,106,56,168.575,192.975,189.4,1.9996,4401.91,27658.0,13829.0,99.9172,455.023,15,0.848691,46.1415,1,73.5676,86.9525,1.12056
18465_00045,1810,12.5664,4,17,36,20,89.0752,189.6,99.375,1.9989,1720.2,10808.3,5404.15,99.9833,230.791,5,0.864355,49.25,1,81.133,82.0269,1.11576
18465_00046,5300,12.5664,8,73,152,80,191.25,190.525,196.3,1.99962,5559.79,34933.2,17466.6,99.9927,416.426,11,0.864313,33.8618,1,74.9331,81.2689,1.13095
18465_00047,6435,12.5664,8,65,136,72,194.0,196.325,177.625,1.99969,5165.83,32457.9,16228.9,99.9939,153.698,8,0.906209,46.3088,1,51.2027,58.0992,1.09393
18465_00048,8048,12.5664,5,74,151,78,181.9,194.65,197.65,1.99975,5899.49,37067.6,18533.8,99.9891,158.305,9,0.91547,52.2914,1,69.2175,57.9031,1.13881
18465_00050,2699,12.5664,6,37,78,42,194.725,176.35,179.225,1.99926,3849.53,24187.3,12093.7,99.9892,405.106,7,0.859302,33.5897,1,83.7222,84.0761,1.0846
18465_00052,1754,12.5664,4,24,50,27,147.7,141.725,179.851,1.99886,1683.83,10579.8,5289.9,99.9888,173.789,9,0.933634,34.06,1,66.1793,63.1688,1.06072
18465_00053,2138,12.5664,6,26,56,31,170.2,182.4,187.426,1.99906,2251.88,14149.0,7074.5,99.9759,258.394,9,0.902695,37.1607,1,70.4761,63.4077,1.08673
18465_00054,812,12.5664,5,7,17,11,145.725,111.65,178.25,1.99754,938.236,5895.11,2947.56,99.9747,124.414,4,0.913403,46.7059,1,45.4378,48.1074,1.04804
18465_00056,7386,12.5664,7,59,123,65,156.75,193.05,194.4,1.99973,5254.96,33017.9,16509.0,99.9907,164.781,8,0.903395,59.0407,1,57.3128,65.5491,1.14718
18465_00057,4051,12.5664,9,49,105,57,184.525,185.725,167.675,1.99951,4493.69,28234.7,14117.3,99.9466,192.455,7,0.910974,37.5714,1,71.3194,67.5855,1.13088
18465_00058,5890,12.5664,7,53,111,59,183.625,194.5,196.15,1.99966,5269.61,33110.0,16555.0,99.9878,196.578,8,0.864594,52.0541,1,67.487,56.0354,1.11532
18465_00059,5965,12.5664,8,70,146,77,197.2,185.925,163.975,1.99966,6068.29,38128.2,19064.1,99.9923,151.696,8,0.886997,39.8493,1,51.0943,49.9537,1.14721
18465_00070,7049,12.5664,7,64,133,70,169.95,195.2,196.075,1.99972,5085.23,31951.4,15975.7,99.9636,206.736,6,0.911392,51.9925,1,62.9347,61.2592,1.12068
18465_00078,3025,12.5664,8,36,78,43,149.925,175.725,149.825,1.99934,3168.22,19906.5,9953.25,99.9591,162.27,7,0.891125,37.7692,1,87.0036,59.0623,1.13565
18465_00079,4034,12.5664,7,47,99,53,192.95,190.45,155.975,1.9995,3977.8,24993.3,12496.6,99.9936,150.439,9,0.889033,39.7374,1,86.7915,62.9066,1.11807
18465_00080,2799,12.5664,7,33,71,39,179.875,175.125,135.425,1.99929,3071.08,19296.2,9648.09,99.99,139.684,9,0.906176,38.4085,1,73.72,59.301,1.14365
18465_00081,3603,12.5664,4,46,94,49,189.475,177.0,155.6,1.99944,3786.83,23793.4,11896.7,99.9954,144.106,9,0.910132,37.3191,1,77.8476,61.2806,1.12845
18465_00082,3191,12.5664,7,41,87,47,184.925,183.5,144.6,1.99937,3391.95,21312.2,10656.1,99.9785,146.472,8,0.892707,35.6667,1,83.4645,66.6637,1.17529
18465_00083,3684,12.5664,7,41,87,47,197.351,190.15,130.3,1.99946,4092.11,25711.5,12855.7,99.9759,153.396,7,0.901069,41.3333,1,73.5293,60.6016,1.10589
18465_00084,4557,12.5664,9,49,105,57,194.5,185.55,183.4,1.99956,4845.43,30444.7,15222.4,99.9984,147.112,10,0.918003,42.3905,1,83.4309,55.4759,1.10077
18465_00089,3270,12.5664,9,32,71,40,173.625,180.225,164.225,1.99939,3449.15,21671.7,10835.8,99.8871,143.927,7,0.891151,45.0423,1,62.1245,50.2193,1.11398
18465_00090,3837,12.5664,8,38,82,45,157.825,185.85,160.575,1.99948,3597.14,22601.5,11300.7,99.9936,165.66,8,0.872136,45.7805,1,66.0569,50.3066,1.14047
18465_00091,5548,12.5664,10,48,104,57,192.375,181.85,179.1,1.99964,5095.87,32018.3,16009.1,99.9733,257.428,8,0.889589,52.3365,1,62.6735,54.5488,1.1093
18465_00092,4170,12.5664,9,51,109,59,193.125,184.525,154.775,1.99952,4390.42,27585.8,13792.9,99.9808,147.212,9,0.883448,37.2477,1,60.6291,57.0751,1.11096
18465_00106,3292,12.5664,5,32,67,36,153.7,187.35,174.2,1.99939,3082.31,19366.7,9683.35,99.9735,140.147,7,0.897823,48.1194,1,61.9145,62.3934,1.08999
18465_00109,5394,12.5664,7,46,97,52,174.925,190.35,184.675,1.99963,4232.79,26595.4,13297.7,99.9839,149.737,8,0.902399,54.5979,1,74.4946,61.3655,1.08973
18465_00110,5502,12.5664,5,59,121,63,187.125,180.55,189.325,1.99964,4788.72,30088.4,15044.2,99.9972,156.319,8,0.914298,44.4628,1,65.5175,61.4331,1.11877
18465_00111,6252,12.5664,3,51,103,53,168.25,175.45,196.375,1.99968,4544.57,28554.3,14277.2,99.9689,266.112,9,0.901246,59.6893,1,63.2479,64.6686,1.12192
18465_00112,5409,12.5664,7,56,117,62,182.65,155.125,173.175,1.99963,4717.08,29638.3,14819.1,99.972,139.372,9,0.924502,45.2222,1,84.2199,58.5825,1.14444
18465_00113,4961,12.5664,7,50,105,56,188.9,164.025,196.2,1.9996,4479.71,28146.8,14073.4,99.9901,146.651,8,0.918038,46.2381,1,65.2705,54.9327,1.11421
18465_00114,5981,12.5664,5,55,113,59,194.925,185.0,189.275,1.99967,5101.03,32050.7,16025.4,99.9658,178.738,9,0.898962,51.9204,1,70.4842,68.1613,1.10665
18465_00115,4844,12.5664,5,50,103,54,191.825,192.225,167.225,1.99959,4245.19,26673.3,13336.7,99.9616,139.054,9,0.91593,46.0194,1,66.2371,59.2309,1.09981
18465_00116,5791,12.5664,8,58,122,65,178.85,192.55,190.95,1.99965,5384.26,33830.3,16915.2,99.9923,144.422,8,0.912105,46.459,1,66.323,59.9711,1.12198
18465_00117,4410,12.5664,11,41,91,51,158.825,188.8,174.575,1.99955,4036.54,25362.3,12681.2,99.9788,137.765,11,0.895956,47.4505,1,70.9602,58.7916,1.09445
18465_00119,3807,12.5664,7,56,117,62,195.375,143.8,158.3,1.99947,4109.05,25817.9,12908.9,99.8734,146.354,9,0.894809,31.5299,1,79.5868,69.4084,1.1657
18465_00125,3850,12.5664,7,47,99,53,187.85,192.3,167.075,1.99948,4112.48,25839.4,12919.7,99.9587,201.112,9,0.90697,37.8788,1,70.6434,68.5846,1.13289
18465_00126,3067,12.5664,4,37,76,40,148.325,159.35,142.95,1.99935,3030.81,19043.1,9521.57,99.9541,146.055,7,0.87934,39.3421,1,77.4601,68.9493,1.15889
18465_00127,3289,12.5664,6,41,86,46,177.55,195.2,183.975,1.99939,3368.15,21162.7,10581.4,99.9767,171.533,11,0.897968,37.2326,1,66.9656,58.133,1.09742
18465_00128,3348,12.5664,9,34,75,42,176.4,188.675,177.925,1.9994,3434.64,21580.5,10790.3,99.9741,193.759,9,0.879057,43.6267,1,74.6909,63.1058,1.12165
18465_00132,6799,12.5664,9,72,151,80,192.375,194.95,192.125,1.99971,6736.28,42325.3,21162.7,99.9899,151.139,10,0.909166,44.0199,1,70.5825,63.4516,1.11179
18465_00133,3195,12.5664,6,30,64,35,169.475,190.95,172.125,1.99937,3139.82,19728.1,9864.03,99.9698,137.246,8,0.906831,48.9062,1,58.0113,65.3974,1.10642
18465_00136,4486,12.5664,7,66,137,72,191.75,175.475,165.7,1.99955,5716.03,35914.9,17957.4,99.9923,152.121,12,0.903407,31.7372,1,69.6434,66.1105,1.1633
18465_00140,2353,12.5664,6,57,118,62,194.075,185.65,108.325,1.99915,4415.05,27740.6,13870.3,99.9978,262.657,11,0.904744,18.9322,1,68.3788,63.011,1.1889
18465_00141,4226,12.5664,9,59,125,67,194.325,196.35,138.275,1.99953,5398.89,33922.2,16961.1,99.977,146.882,8,0.916368,32.8,1,62.8128,54.0746,1.12525
18465_00142,3053,12.5664,6,39,82,44,132.725,184.0,138.1,1.99934,3299.31,20730.2,10365.1,99.9889,141.096,6,0.904588,36.2195,1,61.3614,50.9243,1.16242
18465_00145,5266,12.5664,5,45,93,49,192.9,198.525,152.775,1.99962,4161.44,26147.1,13073.6,99.9553,159.717,8,0.856654,55.6129,1,63.057,70.5896,1.11949
18465_00146,4755,12.5664,5,53,109,57,152.375,190.225,113.175,1.99958,4017.1,25240.2,12620.1,99.9997,138.757,11,0.871133,42.6147,1,82.2298,58.0534,1.18704
18465_00148,2364,12.5664,6,41,86,46,187.525,198.025,69.0,1.99915,2900.39,18223.7,9111.86,99.9832,138.251,8,0.926802,26.4767,1,61.5409,50.4242,1.15747
18465_00152,3239,12.5664,8,28,62,35,136.851,191.35,125.5,1.99938,2787.05,17511.5,8755.77,99.9849,150.11,7,0.872904,51.2258,1,78.0216,64.9085,1.12666
18465_00154,2294,12.5664,7,30,65,36,188.075,185.175,182.45,1.99913,3243.17,20377.4,10188.7,99.8356,450.957,8,0.865579,34.2769,1,64.8552,71.1173,1.08664
18465_00155,6048,12.5664,7,77,159,83,184.025,192.325,194.375,1.99967,6405.11,40244.5,20122.3,99.9986,369.055,13,0.870774,37.0314,1,77.7758,76.4207,1.1299
18465_00156,5324,12.5664,5,76,155,80,195.65,180.2,184.876,1.99962,5393.77,33890.1,16945.0,99.9118,345.082,13,0.841524,33.3419,1,83.5169,78.1435,1.14629
18465_00157,5757,12.5664,4,65,132,68,197.075,194.425,193.225,1.99965,5590.11,35123.7,17561.8,99.9578,364.779,11,0.855639,42.6061,1,77.5935,76.8445,1.09788
18465_00159,6890,12.5664,6,87,178,92,186.9,190.325,175.224,1.99971,7797.07,48990.4,24495.2,99.9748,553.992,13,0.840203,37.7022,1,74.2561,73.6128,1.2174
18465_00161,5980,12.5664,7,64,133,70,190.875,194.325,177.525,1.99967,5945.16,37354.6,18677.3,99.9957,565.215,9,0.858502,43.9549,1,65.972,74.6554,1.1058
18465_00168,1861,12.5664,5,24,51,28,161.2,196.35,171.125,1.99893,2449.71,15392.0,7696.0,99.9605,350.058,7,0.849794,35.4706,1,70.5034,76.2162,1.09898
18465_00175,5315,12.5664,6,57,118,62,124.974,196.9,179.076,1.99962,4779.55,30030.8,15015.4,99.9931,146.276,10,0.894091,44.0339,1,60.7929,48.2874,1.12974
18465_00177,7330,12.5664,8,80,166,87,171.825,190.225,194.95,1.99973,6378.5,40077.3,20038.6,99.9836,142.512,10,0.90214,43.1506,1,62.604,53.3649,1.166
18465_00199,3714,12.5664,5,30,63,34,163.625,158.35,193.45,1.99946,3150.24,19793.5,9896.76,99.9834,368.972,7,0.836477,57.9365,1,67.4873,72.6311,1.08152
18465_00203,1921,12.5664,6,18,40,23,166.5,145.75,184.85,1.99896,2027.78,12740.9,6370.47,99.9576,161.997,5,0.871483,47.0,1,78.954,69.055,1.04729
18465_00204,2947,12.5664,7,40,85,46,158.1,187.4,156.975,1.99932,3571.93,22443.1,11221.5,99.9661,389.057,10,0.866716,33.6588,1,92.7264,86.1167,1.091
18465_00206,2114,12.5664,3,28,57,30,156.75,178.75,165.925,1.99905,2384.05,14979.4,7489.7,99.9696,368.278,8,0.8509,36.0702,1,85.6544,88.4163,1.09853
18465_00207,2568,12.5664,6,27,58,32,171.55,189.85,132.05,1.99922,2896.14,18197.0,9098.5,99.9378,355.708,7,0.826293,43.2586,1,69.9307,88.2089,1.13014
18465_00209,760,12.5664,4,11,24,14,164.55,165.95,110.85,1.99737,1015.71,6381.87,3190.94,99.7761,168.26,4,0.872799,30.625,1,75.4622,53.756,1.0756
18465_00213,3201,12.5664,4,46,94,49,154.65,177.8,182.225,1.99938,3355.69,21084.4,10542.2,99.989,351.522,11,0.892198,33.0426,1,71.6727,68.2813,1.09142
18465_00219,4438,12.5664,6,54,112,59,186.475,192.7,121.949,1.99955,4171.4,26209.7,13104.9,99.9847,288.438,9,0.873184,38.6161,1,67.2263,78.2258,1.11415
18465_00226,3702,12.5664,7,49,103,55,169.725,184.275,142.55,1.99946,3910.5,24570.4,12285.2,99.932,361.003,19,0.905104,34.932,1,83.4714,76.1039,1.13412
18465_00227,3319,12.5664,5,36,75,40,188.35,141.65,145.95,1.9994,3225.96,20269.3,10134.6,99.9915,211.015,8,0.88241,43.24,1,73.4644,69.8825,1.14287
18465_00228,3254,12.5664,6,51,106,56,184.725,193.0,168.8,1.99939,3573.96,22455.8,11227.9,99.9543,143.004,7,0.916343,29.6887,1,65.3861,51.4068,1.14654
18465_00229,7037,12.5664,6,84,172,89,195.325,193.8,189.175,1.99972,6738.26,42337.7,21168.9,99.9912,166.503,10,0.899802,39.907,1,67.2662,56.3086,1.11934
18465_00230,4103,12.5664,7,46,97,52,193.95,191.425,162.401,1.99951,4239.29,26636.3,13318.1,99.9803,169.255,7,0.892482,41.2887,1,67.1429,64.2695,1.09487
18465_00233,4513,12.5664,8,71,148,78,194.525,189.175,190.1,1.99956,5438.16,34169.0,17084.5,99.9591,158.499,9,0.924749,29.4865,1,64.2265,55.3205,1.1528
18465_00234,4801,12.5664,6,63,130,68,193.675,184.575,194.075,1.99958,4938.09,31027.0,15513.5,99.9998,171.477,9,0.902658,35.9231,1,65.1747,64.7694,1.10943
18465_00235,4796,12.5664,9,58,123,66,181.95,190.225,176.275,1.99958,4965.1,31196.6,15598.3,99.9987,185.787,14,0.905992,37.9837,1,79.3581,67.0303,1.13933
18465_00238,5066,12.5664,4,62,126,65,186.55,184.85,170.175,1.99961,4739.86,29781.4,14890.7,99.968,207.903,8,0.887696,39.1984,1,62.0026,67.2254,1.10205
18465_00241,4417,12.5664,8,39,84,46,190.925,181.875,190.1,1.99955,3802.63,23892.6,11946.3,99.9984,171.571,8,0.901708,51.5714,1,60.479,57.591,1.12497
18465_00242,4803,12.5664,10,53,114,62,193.05,190.625,190.0,1.99958,5254.75,33016.6,16508.3,99.9788,159.126,6,0.901234,41.1228,1,66.8806,57.8888,1.12681
18465_00243,5048,12.5664,13,55,121,67,197.475,177.3,194.174,1.9996,5553.61,34894.4,17447.2,99.9998,148.146,8,0.895641,40.7107,1,70.5547,59.0489,1.12593
18465_00245,4457,12.5664,5,69,141,73,195.525,182.85,197.9,1.99955,4155.65,26110.7,13055.4,99.9766,193.241,11,0.901336,30.6028,1,69.5465,66.9096,1.09624
18465_00246,2189,12.5664,4,40,82,43,188.0,171.25,148.176,1.99909,2594.61,16302.4,8151.21,99.9771,450.4,10,0.863097,25.6829,1,80.0754,80.6265,1.13427
18465_00248,1460,12.5664,3,17,35,19,189.45,163.725,124.776,1.99863,1244.08,7816.77,3908.38,99.9999,328.265,6,0.888962,40.6857,1,54.6246,68.7143,1.06071
18465_00258,8719,12.5664,5,78,159,82,166.95,194.75,191.725,1.99977,6894.17,43317.3,21658.7,100.0,184.954,10,0.902506,53.8302,1,54.6407,65.1905,1.17957
18465_00261,5302,12.5664,7,73,151,79,188.75,193.4,187.275,1.99962,5221.23,32805.9,16403.0,99.9676,162.779,12,0.908769,34.106,1,66.8501,64.8487,1.08641
18465_00264,5809,12.5664,6,72,148,77,183.1,188.85,174.4,1.99966,5917.76,37182.4,18591.2,99.9915,327.449,10,0.819085,38.2432,1,70.5215,80.2643,1.1487
18465_00281,5126,12.5664,7,74,153,80,196.025,188.95,145.6,1.99961,5557.2,34916.9,17458.4,99.9951,243.313,9,0.875513,32.4967,1,72.1168,80.2589,1.17324
18465_00282,5747,12.5664,5,68,139,72,189.05,183.0,171.525,1.99965,5808.04,36493.0,18246.5,99.9746,460.164,11,0.836016,40.3381,1,72.2319,82.0018,1.17486
18465_00283,6816,12.5664,5,79,161,83,187.05,191.625,172.425,1.99971,7101.46,44619.8,22309.9,99.9955,611.113,12,0.810657,41.3292,1,71.5248,76.7854,1.1598
18465_00285,2053,12.5664,7,21,47,27,181.525,172.75,145.9,1.99903,2451.15,15401.0,7700.52,99.9912,282.696,5,0.848044,42.6596,1,68.0806,66.4873,1.07048
18465_00286,3766,12.5664,8,43,92,50,195.875,183.0,190.375,1.99947,3818.39,23991.6,11995.8,99.9614,148.325,9,0.91005,39.9239,1,66.8629,54.3546,1.11288
